10	-0.23072256	-0.21004863	0.11009248	0.54791504	-0.6084302	-0.22737241	-0.7153513	-0.70183694	-0.40581572	0.3309371	0.01821903	0.6786309	0.8872133	-0.5870034	0.6130378	-0.17312652	-0.38966948	0.66570115	-0.6310214	-0.30993578
11	-0.45176476	-0.59896606	0.059949316	0.5296488	-0.54176086	-0.57314223	-0.54935455	-0.5717236	-0.46280372	-0.2546701	0.20840517	0.73468757	0.32456675	-0.7504232	0.6163963	-0.38215426	-0.71477306	0.53196967	-0.76158214	-0.2927555
12	-0.40485197	-0.7475474	0.009638663	0.32802626	-0.31345153	-0.4378398	-0.02126245	-0.6577824	-0.45934168	-0.70380473	-0.15234973	0.3635469	0.3538735	-0.42332712	0.5883362	-0.23489219	-0.35776138	0.40123823	-0.14824659	-0.7024536
13	-0.3921115	-0.52646005	-0.50343555	0.4148017	-0.49604097	-0.2811993	-0.19855426	-0.44315195	-0.38622385	-0.9675149	0.78355974	0.52457786	0.4643472	-0.22899336	0.29171142	-0.5474871	-0.30426416	0.5782729	-0.45704132	-0.3527452
14	-0.597354	-0.65755236	-0.38530645	0.9405992	0.29844475	-0.59715927	-0.40799382	-0.45089725	0.18709584	0.5460903	0.64720815	0.32702652	0.49823323	-0.6112603	0.4712069	-0.4207257	-0.66520715	0.489501	-0.5663417	-0.35739818
15	-0.0982741	-0.42728302	-0.5815348	0.1225183	-0.6745128	-0.29733917	-0.6184146	-0.3570626	-0.48520407	-0.023161847	0.25140864	0.54397124	0.5191388	-0.21003777	0.44637161	-0.31870985	-0.41711676	0.31254295	-0.22203021	-0.40233237
16	-0.28247842	-0.32314837	-0.30225685	0.5666444	-0.5265493	0.07917222	-0.4532437	-0.48724782	-0.24072383	0.36755463	0.22954851	0.10577145	0.7772066	-0.31689924	0.38902584	-0.48795092	-0.6034201	0.48808298	-0.4134516	-0.23117279
17	-0.22147346	-0.17385636	-0.37191948	0.40467215	-0.41409335	-0.29249913	-0.08052324	-0.47590187	-0.5550981	-0.6962505	-0.23085402	0.007504561	0.7137422	-0.3601373	0.33693773	-0.36477488	-0.40286937	0.19810799	-0.3085207	-0.46600896
18	-0.55411583	-0.26294082	-0.6309592	0.534324	-0.25531253	-0.21129219	-0.7870955	-0.38972068	-0.1547093	-0.2813133	1.0292685	0.3753263	0.6690102	-0.21039385	0.19644825	-0.74422854	-0.29599723	0.35732907	-0.64883226	-0.44803366
19	-0.48034847	-0.30521494	-0.39164928	0.3811859	-0.43720183	-0.37905362	-0.48071393	-0.34447342	-0.21374325	-0.9999826	0.6122024	0.41565552	0.34418672	-0.2673861	0.16676919	-0.48478898	-0.357616	0.3212957	-0.70903444	-0.62992084
20	-0.43420163	0.013766919	-0.26617026	0.31380495	-0.21605979	-0.31050906	0.13449313	-0.23829722	-0.38908094	0.50807476	-0.23291022	0.8299985	0.5938302	-0.3379324	0.22813256	-0.25412634	-0.3449684	0.7137689	-0.7149987	-0.20211454
21	-0.70798904	-0.60569805	0.14745162	0.48442495	-0.27921012	-0.6008529	-0.95320904	-0.6830852	-0.3419701	0.61462224	0.5629779	0.24055962	0.25853693	-0.6382298	0.5843174	-0.66461366	-0.6907804	0.5550821	-0.50033015	-0.28673238
22	-0.33161473	-0.27153975	-0.46401957	0.5188316	-0.70802695	-0.40980673	-0.34413138	-0.6635567	-0.5426153	-0.8385458	0.2042885	0.059884127	0.5114019	-0.44095027	0.44864544	-0.47647914	-0.5615815	0.53034216	-0.6208349	-0.5524088
23	-0.23189163	-0.1879265	-0.2916009	0.12039268	-0.49179327	-0.3549063	-0.62447464	-0.5962654	-0.72968614	0.17591293	0.027462168	0.42932376	0.8828856	-0.49700573	0.699332	0.026012754	-0.5326659	0.25408638	-0.33623162	-0.2949146
24	-0.45842627	-0.55247086	-0.2546994	0.7007339	-0.37037322	-0.6442164	-0.4380216	-0.47072968	-0.08282944	0.14904962	0.58413166	0.37075746	0.65810615	-0.18949264	0.5965809	-0.051141858	-0.3083488	0.16142005	-0.25656617	-0.4769273
25	-0.52255905	-0.5515009	-0.55470544	0.29514837	-0.2591496	-0.35820362	-0.3695399	-0.67103416	-0.28700924	-0.03714282	0.12323857	0.6465192	0.2721635	-0.5412654	0.43268552	-0.5166672	-0.47820967	0.31428853	-0.21932313	-0.30665737
26	-0.46767098	-0.4880842	-0.84826916	0.26116186	-0.37834847	-0.36700827	-0.2411272	-0.2223745	-0.26218888	0.61938673	0.59131247	0.38170534	0.3651981	-0.5006733	0.34753746	-0.25003338	-0.14390671	0.5204172	-0.33549854	-0.22720405
27	-0.46679467	-0.5613621	-0.33699608	0.45731473	-0.52339596	-0.59317595	-0.5152454	-0.4558051	-0.36343944	0.42112175	0.56033427	0.43146777	-0.06220269	-0.6492526	0.46444446	-0.48635063	-0.5819139	0.5505362	-0.57739174	-0.53711057
28	-0.41571856	-0.20719832	-0.39067626	0.3374983	-0.38111064	-0.30752337	-0.44912684	-0.45315605	-0.20687135	1.0377356	0.12533364	0.072187565	0.3781496	-0.41456938	0.04296536	-0.33945298	-0.50347936	0.4444492	-0.094491325	0.025792673
29	-0.50679046	-0.5014429	-0.5876663	0.654785	-0.47783458	-0.3239508	-0.67008805	-0.30335486	-0.36894518	-0.75650555	0.32158005	0.11834125	0.55675524	-0.6115113	0.26539513	-0.26878667	-0.51577336	0.2766819	-0.48366857	-0.60414267
30	-0.5055379	-0.42810673	-0.29669738	0.40800148	-0.74997795	-0.4305573	-0.24406458	-0.33409682	-0.47828388	0.5064166	0.6829557	0.424417	0.17100905	-0.2776956	0.66537	-0.28510717	-0.45080647	0.36398518	-0.4205278	-0.4290778
31	-0.279309	-0.14591095	-0.4309739	0.53910804	-0.6303291	-0.3362539	-0.5277124	-0.65185124	-0.46856087	-0.96378314	0.0997854	-0.08443237	0.7923114	-0.43124247	0.31332952	-0.3307343	-0.25780615	0.5256485	-0.5298278	-0.4177149
32	-0.3161874	-0.17061538	-0.7223239	0.5469321	-0.48864084	-0.3228852	-0.34616685	-0.45564848	-0.27661616	0.3512558	0.26483375	0.38624755	0.46607798	-0.4896321	0.28853822	-0.31938937	-0.46814448	0.61284685	-0.19278766	-0.73097456
33	-0.4741778	-0.25954446	-0.22567461	0.41778478	-0.3049898	-0.312597	-0.29531223	-0.38855505	-0.19947146	1.1785209	0.6012692	0.46875343	0.24706167	-0.2566998	0.35712916	-0.47345376	-0.41100082	0.31061837	-0.4187839	-0.3775141
34	-0.14503211	-0.34336507	-0.6797353	0.0824028	-0.14782502	-0.1658512	-0.020705193	-0.27173537	-0.21736693	0.7906748	0.034767114	0.05672495	0.38312578	-0.17695418	0.24766201	-0.36257634	-0.32498816	0.30365828	-0.33486515	-0.2839345
35	-0.4146253	0.03328672	-0.7962859	0.09352192	-0.30701113	-0.3242079	-0.4456817	-0.11908809	0.005236813	0.17678294	0.23131272	0.39660606	0.17468388	-0.22613707	0.22581953	-0.15390569	-0.09917906	0.15761386	-0.15797451	-0.61172813
36	-0.3095502	-0.18016455	-0.4552128	0.24134402	-0.4256549	-0.15256673	-0.7091222	-0.27279618	-0.39424208	-0.49602178	-0.17244402	0.25079748	0.85767144	-0.21481445	0.20596413	-0.28590214	-0.37663043	0.18013698	-0.4602358	-0.32918262
37	-0.3503238	-0.5922387	0.035416327	0.36403808	-0.1340517	-0.40043324	-0.33344686	-0.34012896	-0.41330087	1.0883301	0.22505742	0.21219744	0.32774574	-0.44607753	0.30871478	-0.4263109	-0.46330497	0.2160315	-0.15241496	-0.33861437
38	-0.1839367	-0.37849024	-0.41825324	0.23364687	-0.5114066	-0.21769544	-0.44517434	-0.4000958	-0.4904199	0.15087	0.9090587	0.46481583	0.42520323	-0.3601812	0.39108837	-0.20986986	-0.30546966	0.37986636	-0.33329213	-0.87113965
39	-0.15402618	-0.3906269	-0.24290827	0.30576378	-0.3048287	-0.53083867	-0.20883052	-0.15192683	-0.60735106	0.4794639	0.7844894	0.25449485	0.6453636	-0.24346189	0.24056408	-0.15619037	-0.076402575	0.5519217	-0.43724453	-0.4534885
40	-0.34976757	-0.31185144	-0.027318275	0.5239477	-0.33085823	-0.2620573	-0.2831163	-0.43866968	-0.23205943	0.4571888	-0.12333326	0.48513713	0.59789276	-0.69449943	0.25964764	-0.3635128	-0.47789678	0.5530024	-0.1573601	-0.039092317
41	-0.24852736	-0.06828748	-0.39345077	0.3576106	-0.74086976	-0.118704	-0.7874805	-0.69605374	-0.46473873	-0.046830483	-0.044250175	0.7488039	0.83616567	-0.61647946	0.4668824	-0.05331658	-0.6456118	0.6423525	-0.26757854	-0.33325163
42	-0.3497222	-0.33636275	-0.2214175	0.42114446	-0.34008855	-0.46897987	-0.50800663	-0.2631209	-0.6691946	-0.0078171715	0.64857817	0.42727235	0.37168512	-0.33298817	0.42907876	-0.18844165	-0.13631585	0.30729875	-0.0863813	-0.14653501
43	-0.3812795	-0.5854692	-0.032548286	0.39315426	-0.36958063	-0.34033567	-0.28632003	-0.3405075	-0.2266513	-0.20777789	1.2983912	0.52097136	0.32655588	-0.6235404	0.3761599	-0.27368215	-0.28285927	0.45710716	-0.18324618	-0.36711624
44	-0.27553886	-0.46377203	-0.37400246	0.5720227	-0.5128469	-0.35264143	-0.6539182	-0.53114796	-0.35982922	-0.4607989	0.67687124	0.49688983	0.5028455	-0.49345937	0.4264335	-0.33619425	-0.48157248	0.47826082	-0.53140396	-0.55778444
45	-0.4361461	-0.36571777	-0.85623866	0.45379102	-0.5138313	-0.5558789	-0.3580535	-0.19616549	-0.6371051	-0.80320716	0.20541558	0.2566041	0.69538337	-0.4048588	0.31672534	-0.27046102	-0.30203858	0.2787001	-0.63544697	-0.47653455
46	-0.3924827	-0.48508316	-0.39025152	0.4679078	-0.7254232	-0.20325334	-0.58148575	-0.58403414	-0.6014002	-0.32939717	0.01635882	0.14791134	0.7073878	-0.46553457	0.46975335	-0.5832679	-0.32572466	0.3072223	-0.17253284	-0.28665978
47	-0.21544914	-0.3815477	-0.5456072	0.68148416	-0.6408927	-0.37633234	-0.48737973	-0.48825064	-0.4229373	-0.20075743	0.8199856	0.3715977	0.42115924	-0.60061526	0.45001578	-0.58145106	-0.34960094	0.6331418	-0.38074547	-0.6414794
48	-0.28759193	-0.46276546	-0.8108961	0.38694128	-0.18295519	-0.57370114	-0.7123629	-0.32381505	-0.15355241	0.3686743	0.3486159	0.5534128	0.19528663	-0.40683392	0.34559578	-0.40381768	-0.25878167	0.48409894	-0.21845517	-0.5147231
49	-0.8797502	-0.91929966	0.22267371	0.22653806	-0.42200834	-0.37241054	-0.5258968	-1.0247067	-0.6271049	0.10835575	-0.05764752	0.54231924	0.27577257	-0.4603689	0.51534325	-0.6676872	-0.9304754	0.8407773	-0.34054217	-0.30530977
50	-0.40633178	-0.38856497	-0.62554324	0.40376955	-0.43258983	-0.44481337	-0.41296875	-0.3281225	-0.27066585	0.25795996	0.39201987	0.55332255	0.3300096	-0.5734385	0.58768505	-0.37151876	-0.13087884	0.5777874	0.02659751	-0.5586977
51	-0.3191077	-0.53738075	-0.571592	0.47470438	-0.577356	-0.23814322	-0.613941	-0.42124057	-0.5418885	-0.41291606	0.6544753	0.52159834	0.3327824	-0.4805332	0.2975229	-0.342691	-0.4864628	0.2893004	-0.47135457	-0.544152
52	0.036811236	-0.32754105	-0.45042855	-0.12735368	-0.47566772	-0.06859384	-0.31161377	-0.5795871	-0.18066679	-0.09089796	0.61459875	0.4156511	0.9472141	-0.34982777	0.4448667	-0.5838731	-0.3016537	0.41403773	-0.2813146	-0.34432572
53	-0.2662812	-0.4726367	-0.17909817	0.5496539	-0.46725774	-0.44775376	-0.31225017	-0.2753588	-0.543898	0.6924505	0.3537956	0.47201055	0.21891254	-0.60234666	0.36881626	-0.28675514	-0.43947175	0.40020806	-0.24791953	-0.38877037
54	-0.2297014	-0.3598908	-0.6180918	0.3022787	-0.42193237	-0.3312126	-0.8603341	-0.5165009	-0.43248108	0.00059839676	0.25845596	0.6073342	0.5692545	-0.4361802	0.5646079	-0.1775246	-0.38879803	0.57440376	-0.49044338	-0.28812197
55	-0.3515535	-0.33596215	0.2088493	0.5977426	-0.92472607	-0.605085	-0.3780087	-0.8813786	-0.8270654	-0.5626286	-0.08492386	0.4024969	0.5872705	-0.5249575	0.3324235	-0.30473134	-0.82360613	0.630007	-0.40917155	-0.45151153
56	-0.45017692	-0.43559685	-0.5048209	0.2965219	-0.3924328	-0.63892776	-0.39173716	-0.24171752	-0.3097658	-0.5345656	0.76307255	0.5312596	0.515707	-0.2746934	0.43016976	-0.5002089	-0.40691832	0.3483681	-0.5641485	-0.42249304
57	-0.43368533	-0.5472274	-0.06926214	0.71930045	-0.49282607	-0.4056926	-0.7185167	-0.43456602	-0.4722929	-0.22532687	0.44889408	0.53069586	0.07926373	-0.5358191	0.44184908	-0.3768638	-0.35600987	0.5322231	-0.42857882	-0.29743448
58	-0.47277045	-0.44232368	-0.8233609	0.48050785	-0.41665593	-0.51645744	-0.5188429	-0.45178795	-0.44390985	-0.34834072	0.29684862	0.57348627	0.6275424	-0.5158642	0.3845274	-0.30411428	-0.46569532	0.2758518	-0.6734336	-0.5197961
59	-0.216132	-0.21478447	-0.98475313	0.47589102	-0.47970077	-0.43545982	-0.3308379	-0.46179804	-0.48648843	-0.98378646	0.16077843	0.52234167	0.6043822	-0.46764383	0.39879766	-0.24301429	-0.35392582	0.23335311	-0.6692195	-0.71685296
60	-0.28287047	-0.19085775	-0.8956667	0.39003783	-0.50671446	-0.5076185	-0.5590067	-0.43186712	-0.3614396	-0.47239557	0.2898992	0.43651474	0.5756742	-0.39710864	0.29621038	-0.2351707	-0.5019887	0.38826442	-0.41941452	-0.71590614
61	-0.4807145	-0.22437084	-0.5370791	0.46379855	-0.49284515	-0.4285429	-0.35478967	-0.30631903	-0.5472922	0.5620922	0.531029	0.49905717	-0.00097328844	-0.3730766	0.12977459	-0.36532015	-0.34939316	0.49732912	-0.099643864	-0.59852874
62	-0.16186363	-0.5678596	-0.25807995	0.18797716	-0.07446121	-0.45574442	-0.5627507	-0.26157328	-0.37467352	0.74348843	0.3801978	0.37806693	0.29941717	-0.37284583	0.32866997	-0.521623	-0.3516473	0.24336927	-0.529271	-0.4876797
63	-0.6327935	-0.69242257	-0.052051313	0.56285125	-0.55408394	-0.51816964	-0.2351951	-0.6549486	-0.35974616	0.13409063	0.6052563	0.95577514	0.3559794	-0.59349513	0.5861979	-0.64370686	-0.5166174	0.6168543	-0.75850165	-0.28970098
64	-0.25206754	-0.5218475	-0.5269096	0.5177815	-0.39204526	-0.44401085	0.04230543	-0.13845609	-0.16172935	-0.37725767	0.82454085	0.8507581	0.5776845	-0.65230733	0.25702575	-0.39104906	-0.5150657	0.14640293	-0.6368665	-0.39228588
65	-0.42844722	-0.59056616	0.18092832	0.35059634	-0.19750577	-0.6870913	-0.0624029	-0.31922516	-0.3136407	0.76772624	0.4547563	0.5671736	-0.074025095	-0.41863817	0.6764197	-0.6450129	-0.47558	0.47195238	-0.64199066	-0.46024004
66	-0.28746647	-0.27995172	-0.017572256	0.37749955	-0.27915755	-0.44399455	0.07536964	-0.5186309	-0.1385089	0.68300813	-0.3285904	0.20896882	0.72486407	-0.491879	0.48459333	-0.33108765	-0.463152	0.6804432	-0.62600785	-0.35353088
67	-0.41374782	-0.12821105	-0.48762012	0.05650735	-0.60656184	-0.2904103	-0.8317293	-0.54244226	-0.23365885	0.30465937	0.13542423	0.6875401	0.44353008	-0.1304678	0.43658695	-0.03676416	-0.47295877	0.5642752	-0.49604988	-0.73249584
68	-0.5543029	-0.68853706	-0.18748075	0.29955375	-0.52461445	-0.4842534	-0.33936268	-0.86225903	-0.24779147	0.5112484	0.53603333	0.5458141	0.07545707	-0.6312158	0.53117114	-1.0810438	-0.5237268	0.4856529	-0.47475958	0.1764109
69	-0.3644836	-0.60478956	-0.30446076	0.67735827	-0.19262221	-0.59924257	-0.39085776	-0.49261934	-0.5491079	-0.13726993	0.5527858	0.41586757	0.22340997	-0.4496292	0.45089436	-0.4282568	-0.49196157	0.36285073	-0.09859559	-0.64782876
70	-0.31240666	-0.50929374	-0.33455598	0.6045203	-0.071701966	-0.54651207	-0.14993957	-0.4986828	-0.36308217	0.5026878	0.4741556	0.25122833	0.1660308	-0.7143919	0.4729256	-0.91414344	-0.38340583	0.71158063	-0.82773834	-0.033801053
71	-0.39638484	-0.049854856	-0.36561424	0.35499492	-0.32038832	-0.43214324	-0.2606873	-0.46996343	-0.521861	0.47546086	-0.09642082	0.2523276	0.23726644	-0.29477367	0.5311972	-0.37270924	-0.4948192	0.34849253	-0.6039224	-0.6124509
72	-0.27608284	-0.4464251	-0.4594132	0.6305623	-0.4952755	-0.3049688	-0.54745686	-0.43544114	-0.41970503	0.67014045	0.70700836	0.23651561	0.18511786	-0.32955307	0.32974908	-0.27593097	-0.47425276	0.4552527	-0.4628694	-0.15195528
73	-0.13097776	-0.45683596	-0.66154593	0.17382534	-0.256713	-0.4694209	-0.1654224	-0.21430601	-0.5359785	-0.4994664	0.47297442	0.50012434	0.45291102	-0.38200203	0.32681882	-0.5021568	-0.2661759	0.50100845	-0.5400039	-0.3884176
74	-0.113618895	-0.19199239	0.17409164	0.15658468	-0.09133748	-0.15323262	-0.1380284	-0.18363756	-0.1670388	0.2672003	-0.21003783	0.14643034	0.049217723	-0.17359635	0.17962158	-0.14874984	-0.1822922	0.1113895	-0.08435545	-0.043011446
75	-0.42541632	-0.56560606	-0.10058057	0.8746465	-0.38799265	-0.2201066	-0.2918532	-0.48330253	-0.5250586	0.45890218	0.07144298	0.25898358	0.5472488	-0.5911214	0.42312074	-0.3356471	-0.42397046	0.5304853	-0.4129898	-0.42219254
76	-0.39385965	-0.54456073	-0.03928556	0.6230361	-0.21954858	-0.5352096	-0.27423733	-0.37577325	-0.45389536	0.66849524	0.7422188	0.18191186	0.027510641	-0.48540914	0.6901679	-0.40192744	-0.4759137	0.44207147	-0.16948383	-0.41778854
77	-0.23108076	-0.5032463	-0.33617523	0.17993595	-0.20296389	-0.16687375	-0.03986786	-0.18217741	-0.12537535	0.91762304	0.37753382	0.07014853	0.42694628	-0.12379139	0.28892744	-0.54770297	-0.36627358	0.3889741	-0.34660485	0.050111555
78	-0.32464516	-0.64243317	0.12676191	0.9042353	-0.76188517	-0.41203126	-0.61061305	-0.53455466	-0.5022617	0.3101111	0.60266036	0.51807576	0.2615517	-0.7436233	0.48159337	-0.31248784	-0.86381644	0.2848191	-0.39094085	-0.1701229
79	-0.36171064	-0.24844052	-0.44031772	0.36431968	-0.47631714	-0.44015417	-0.100937665	-0.3902	-0.5450217	0.22689533	0.2828462	0.268296	0.62314296	-0.41423246	0.37578586	-0.045269817	-0.37579927	0.5126802	-0.16447745	0.17738342
80	-0.47319555	-0.48547384	-0.65127826	0.06260779	-0.21939167	-0.2114691	-0.42981356	-0.4919701	-0.42264876	-0.39359164	0.029035052	0.38411352	0.6397844	-0.50268006	0.7950979	-0.6239358	-0.33072576	0.36533555	-0.24083248	-0.3706428
81	-0.32624793	-0.83999425	0.33584225	0.48354065	-0.2552991	-0.40724137	-0.58731496	-0.61703753	-0.55169636	0.6431994	0.47425458	0.21796307	0.40200797	-0.6196522	0.8191324	-0.37765324	-0.55170554	0.35403535	-0.4136778	-0.1364
82	-0.4950973	-0.49624032	-0.35110646	0.49920574	-0.7020992	-0.54263866	-0.58636296	-0.5333667	-0.58849347	0.35085002	0.5821487	0.6823538	0.49956322	-0.44374117	0.44425285	-0.33316952	-0.5139042	0.58417135	-0.32977903	-0.3558821
83	-0.24932225	-0.54560554	-0.19830085	0.21017928	-0.14416419	-0.27467453	-0.39281255	-0.38796616	-0.46791548	0.48973668	0.5096183	0.26859704	0.4923753	-0.2270184	0.40856746	-0.19326313	-0.26624775	0.26663047	-0.0103780525	-0.30293986
84	-0.33778477	-0.437755	-0.18128256	0.6212964	-0.39247546	-0.29578006	-0.12111772	-0.54288465	-0.54468954	0.39701793	-0.022371162	0.45580846	0.35478216	-0.21385033	0.3822636	-0.44542685	-0.39784884	0.5738381	-0.4040067	-0.30586287
85	-0.32845068	-0.49359286	-0.20768714	0.8420667	-0.48578018	-0.30121863	-0.73380023	-0.31063795	-0.58524	-0.4195581	0.92140216	0.47841775	0.60485244	-0.3098281	0.22246228	-0.34569916	-0.5727347	0.40101525	-0.5303718	-0.40533644
86	-0.49632412	-0.43518856	-0.1403774	0.69532454	-0.29252738	-0.44542322	-0.55909574	-0.20682469	-0.53472954	0.1499956	0.70371723	0.61269885	0.3004326	-0.58068836	0.50155675	-0.35551977	-0.43489984	0.5713982	-0.45662642	-0.6406718
87	-0.4950876	-0.5999014	0.072475836	0.41428083	-0.09789991	-0.6581521	0.0326751	-0.37500158	-0.15825239	0.51947385	0.63340616	0.8676953	0.042214967	-0.5890329	0.5884367	-0.35789686	-0.63193744	0.59877634	-0.39446917	-0.064191036
88	-0.304906	-0.6545755	-0.38889155	0.2763819	-0.5088427	-0.41954032	-0.63419414	-0.7096852	-0.7463859	-0.34859997	0.54984856	0.69166327	0.35776863	-0.6532974	0.31808183	-0.31195942	-0.45412245	0.79678756	-0.31386563	-0.2838622
89	-0.376112	-0.30700162	-0.1839767	0.3175789	-0.25533128	-0.37107953	-0.34633222	-0.50775343	-0.4890102	0.047680285	-0.32462826	0.55664957	0.7358838	-0.24985293	0.3875827	-0.26067626	-0.4103336	0.4719342	-0.15426657	-0.60489297
90	-0.6156155	-0.21555041	-0.6203951	0.27103716	-0.47813776	-0.37983665	-0.5466976	-0.33147123	-0.41740713	-0.3061995	0.10100729	0.28423646	1.081021	-0.40180695	0.47109827	-0.13703479	-0.50432813	0.23740834	-0.44020942	-0.4295116
91	-0.30666924	-0.30175254	-0.55155754	0.3159437	-0.5141327	-0.16393869	-0.42144474	-0.48851693	-0.5312786	-0.30563462	0.13547283	0.47777298	0.617831	-0.46214005	0.37258324	-0.43343616	-0.44536206	0.511071	-0.47396475	-0.53877074
92	-0.40831533	-0.4875876	-0.57258105	0.255395	-0.15595336	-0.56893593	-0.47645116	-0.3930458	-0.79211175	-0.62659544	0.092189364	0.29307416	0.73420805	-0.6295464	0.7980074	-0.18409547	-0.20192033	0.15715732	-0.5833789	-0.2133819
93	-0.43742537	-0.4846091	-0.2598304	0.4224794	-0.44246548	-0.3368331	0.15476571	-0.58112574	-0.3726064	0.88168734	-0.22022223	-0.00040858274	-0.0004867639	-0.26160324	0.6702934	-0.68694055	-0.5174256	0.33489043	-0.326307	-0.39401326
94	-0.4490173	-0.23877758	-0.22681813	0.63280225	-0.32859707	-0.5516468	-0.5035131	-0.4477538	-0.28213316	0.582229	0.5934427	0.45254996	0.1332556	-0.5871066	0.46046853	-0.7221346	-0.46738833	0.77517915	-0.63051754	-0.24420978
95	-0.32179788	-0.4776675	0.30872864	0.37128147	-0.7441065	-0.2541389	-0.54864275	-0.84108424	-0.71813375	0.5348888	0.39511758	0.34677958	0.34820223	-0.5590431	0.6887532	-0.22214362	-0.6540045	0.76914734	-0.36606938	-0.5072478
96	-0.51518697	-0.6217475	-0.13860579	0.57128143	-0.60426635	-0.51700735	-0.23218769	-0.6020794	-0.26114	0.28971255	0.8513855	-0.096158005	0.31101015	-0.5492881	0.6875925	-0.6321924	-0.43166783	0.39474836	-0.22983427	-0.20438117
97	-0.6802015	-0.3192456	0.010572934	0.6822234	-0.70819587	-0.6013532	-0.42151555	-0.4270441	-0.6250459	-0.19061989	0.61776537	0.62394243	0.6086477	-0.78335255	0.7299595	-0.6369394	-0.629475	0.25941584	-0.47745585	0.11150824
98	-0.40004033	-0.6441894	0.010505808	0.35155502	-0.2400749	-0.54298997	-0.2504821	-0.5430939	-0.5255765	-0.025020126	0.37686998	0.26300734	0.44003665	-0.38915953	0.80111885	-0.78185797	-0.58834773	0.41442937	-0.39544374	-0.28408366
99	-0.78497076	-0.89802414	0.13468574	0.5965604	-0.4516823	-0.7181666	-0.6051621	-0.7391087	-0.26075077	-0.7519733	0.47385988	0.42200294	0.30362645	-0.8507745	0.4925838	-0.17622949	-0.6832605	0.11386967	-0.28808856	-0.46218243
100	-0.6266907	-0.21580471	-0.325868	0.48173136	-0.33325398	-0.3294546	-0.38232225	-0.47241	-0.3475008	0.43585974	0.5754578	0.30086413	0.4182426	-0.34156272	0.30513796	-0.34344524	-0.6477113	0.3038535	-0.2707873	-0.56251085
101	-0.14512445	-0.18594432	-0.7860845	0.3193234	-0.526995	-0.38876888	-0.33024898	-0.14069946	-0.5222116	0.6723039	0.4659287	0.7175733	0.3738195	-0.37356815	0.2853171	-0.12521666	-0.25216648	0.5775878	-0.43011847	-0.3897739
102	-0.2596173	-0.14901446	-0.23350264	0.32686117	-0.30191	-0.25249568	-0.04603152	-0.34245268	-0.2700568	0.13130605	0.5135648	0.2588353	0.16101836	-0.34524855	0.23504505	-0.20681618	-0.07095243	0.3492515	-0.050430026	0.042638242
